;Unnamed: 0;link;hasil;sentiment
145;218.0;https://www.instagram.com/p/Cbxi22yPR2j/;  senja   sungguh indah ciptaan tuhan yme bak lukisan  kanvas indah  hamparan nglodag face  tears  joy nrepost camera;2
146;219.0;https://www.instagram.com/p/CbwEwLVhbit/;nserunya liburan  keluarga  pakai   kota gaess  diseputaran kota tercinta kota  gaess tepatnya  daerah  utara jl margomulyo  pakai   pakai mahal gaess nsalam bahagia nrepost camera;2
147;220.0;https://www.instagram.com/p/Cbr7w_BPy16/;nbehind  scene  model catwalk  mencoba latar  gazebo sontoh laut star struck;1
148;221.0;https://www.instagram.com/p/Cbr6rHaJoYq/;morning ;1
149;222.0;https://www.instagram.com/p/Cbq6eexPVIi/;;1
150;223.0;https://www.instagram.com/p/Cbo08GgPqTk/; new  green lake natural living eyes nto  continued check mark  best building material quality check mark  strategic location check mark   place value check mark  high return  investment ncontact us njl  kencana asri ii  nwonorejo  nphone nwhatsapp nemail admin com   plnya terima kasih   pricelist ;1
151;224.0;https://www.instagram.com/p/Cbl7TGyJkvr/;wisata sontoh laut   salah  daftar destinasi wisata andalan  jawa  nterimakasih  film frames ;1
152;225.0;https://www.instagram.com/p/Cblkk7cv-MM/;program adopsi pohon  nditempat sederhana  teman  bertemu  berdiskusi   ditempat     program nprogram  diawali  kegiatan  didominasi apple    ndigambar  proses pemindahan benih  berusia   media    minggu   stres pohon pohon   diadopsi  dirawat   komunitas  berusia  teman  mengadopsi  menanamnya  lokasi   ditentukan next   cerita    adopsi  nstay tune;2
153;226.0;https://www.instagram.com/p/Cbj3-h1v6Sw/;njawa pos selasa oktober memberitakan spot gazebo sontoh laut  giat prewed nterimakasih ndablek ikhsan tiket masuknya  buka     sabtu minggu  trimaksih    menikmati keindahan wisata gazebo sontoh laut;2
154;227.0;https://www.instagram.com/p/CbjilLDPR2o/;nreposted camera ;1
155;228.0;https://www.instagram.com/p/Cbheg4fpX0n/;npernikahan  momen  bersejarah   insan   persiapan   pelaminan  ragam   mengabadikan momen   momen prewedding bernuansa bahari nabadikan momen bersejarahmu  acara prewedmu  sontoh laut         mengabadikan momen  camera  ndablek nterimakasih kakak  kunjungannya semoga samawa;2
156;229.0;https://www.instagram.com/p/CbfN-Gqplhb/;pernikahan  momen  bersejarah   insan   persiapan   pelaminan  ragam   mengabadikan momen   momen prewedding bernuansa bahari sontoh laut         mengabadikan momen  nreposted camera  ndablek;2
157;230.0;https://www.instagram.com/p/CbT6_dWPWW0/;terimakasih neng fotonya;2
158;231.0;https://www.instagram.com/p/CbPjWOBPn1m/;taman burung sontoh laut;1
159;232.0;https://www.instagram.com/p/CbPiEboJpoA/;;1
160;233.0;https://www.instagram.com/p/CbPJseuj8K-/;nrehat  giat workshop relawan bnn  gazebo sontoh laut;2
161;234.0;https://www.instagram.com/p/CbOulAchw9Q/;ngiat remas masjid al mubarokah  gazebo sontoh laut;1
162;235.0;https://www.instagram.com/p/CbMzG3YrRjs/;pernikahan  momen  bersejarah   insan   persiapan   pelaminan  ragam   mengabadikan momen   momen prewedding bernuansa bahari nabadikan momen bersejarahmu  acara prewedding  sontoh laut         mengabadikan momen  camera  ndablek nterimakasih kakak  kunjungannya semoga samawa;2
163;236.0;https://www.instagram.com/p/CbJWwaMhwYu/;finally  foto  diupload nbakal  konten   growing heart asik jalan ealah    tuh  mengajak      konten  lupaa smiling face  tear folded hands light skin tone;2
164;237.0;https://www.instagram.com/p/CbCJZRTrHik/; forget  apply sunscreen   go  slightly smiling face;2
165;238.0;https://www.instagram.com/p/CbB9fWXpEsB/;nmelaporkan kegiatan  swk sentra wisata kuliner sontoh laut   sabtu oktober  rangka temu kenal lurah    city mangezong negeri pertiwi sh  bertugas  kelurahan  sarioso nacara  digelar  lpmk kelurahan  sarioso   dihadiri  camat asemrowo   drs bambang udi ukoro sh sih ukoro njuga didampingi  sekcam  maya thosuly sh psdm maturnuwun    disambut   monggo    memajukan sontoh laut;1
166;239.0;https://www.instagram.com/p/Ca8wRzULqQ2/;nkenangan    terlupakan unforgettable moment giat pengibaran bendera   laut  rangka memperingati kemerdekaan ri    ngiat  dilaksanakan bertepatan  momen sunrise matahari terbit melibatkan  orang  komunitas  komunitas kim kota   karang taruna fkppi motherland ksi nelayan opd kec asemrowo asik ikasmasabaya     maaf kalo   koreksi silakan komentar nbayangkan guys  berlomba lomba  berpacu mengejar matahari terbit   kepanikan  mengejar momen  grinning face  sweat nbenar    terlupakan nterimakasih   camat asemrowo  ukoro  heru ksj nmudah mudahan giat   dilaksanakan    nreposted  film frames moment   terlupakan thanks min smiling face  heart eyes  ;2
167;241.0;https://www.instagram.com/p/CayPJKnvVcL/;nserunya main drone  sontoh laut  mengexplor indahnya alam    seputaran wisata sontoh laut layaknya intan  terpendam ditengah  hiruk pikuknya  tepatnya  daerah  jalan kalianak  margomulyo   sisa sisa alam  indah   kawan nanda  mengexplorasi  ribuan burung  bersarang  taman burung   nreposted  camera ;2
168;242.0;https://www.instagram.com/p/CaqQjSLBVV1/; selfie   gazebo sontoh laut nreposted  camera keren lokasine endi mind;2
169;243.0;https://www.instagram.com/p/Cao06hnrU_y/;;1
170;244.0;https://www.instagram.com/p/CaoG0pgvunD/;avicennia  marga  memiliki kemampuan toleransi  kisaran salinitas   dibandingkan  marga  marina  tumbuh    salinitas  mendekati tawar   macnae npada salinitas ekstrim avicennia tumbuh kerdil  kemampuan menghasilkan buah hilang;1
171;245.0;https://www.instagram.com/p/CamqN2CpjE4/;protes tole ndalam  acara pelesir  keluarga  kawasan   tole  ajak foto bareng  susah  mengajak anak zaman  diambil gambar   nmungkin  orang tua   menyesuaikan gaya     kaku     diajak adaptasi  kekinian nperlu kesabaran ekstra    bertepuk sebelah tangan kendati  raut  manyun  apalah    foto   koleksi nkalau  berkenan diabadikan    merta menerima   proses  coba  lihat kualitas fotonya pinta tole  juru potret nkalau  bagus  diulang masak wajah ganteng  terhalang bayang bayang protesnya nbisa dibayangkan  ribetnya mengabadikan kebersamaan  anak zaman     orang tua  mengalah     anak muda;0
172;246.0;https://www.instagram.com/p/Cai35jZPao9/;ngiat relawan kemanusiaan  kebencanaan  perairan sontoh laut  rangka pengibaran bendera merah putih   laut nreposted  camera;2
173;248.0;https://www.instagram.com/p/CaeUZu7hPPW/; ambulu   keren  smiling face  hearts  wisata jeep lavatour merapi jogja  buka   patuhi prokes folded hands semoga sehat  folded hands;2
174;249.0;https://www.instagram.com/p/CaZIr7fPwLv/;nyantai  ;2
175;250.0;https://www.instagram.com/p/CaW49DtvAmB/;;1
176;251.0;https://www.instagram.com/p/CaUNnp4P86_/;lets sih;1
177;252.0;https://www.instagram.com/p/CaQ3A1oFGlx/;balance  life nliburan kerja makan istirahat berdoa  ribet club;2
178;253.0;https://www.instagram.com/p/CZ_tnFilYq_/;oriental garden lizard amazing;2
179;254.0;https://www.instagram.com/p/CZ10XZMhTXB/;hello october unity  diversity;1
180;258.0;https://www.instagram.com/p/CaEcHmPvFJ0/;family time jalan jalan      sekian kalinya masya allah smiling face  heart eyes red heart red heart  diana sih  lucu smiling face  heart eyes;2
181;259.0;https://www.instagram.com/p/CaAFUDTpxr4/;family time jalan jalan      sekian kalinya;2
182;260.0;https://www.instagram.com/p/CZ-7VdgP_IY/;family time jalan jalan      sekian kalinya;2
183;261.0;https://www.instagram.com/p/CZ8shTxPb0z/;hi baby boy ntumbuhlah sehat penuh semangat njadilah pemimpin penuh kharisma njadilah cerdas penuh kerendahan hati ngapailah kesuksesan penuh keberkahan njadilah penyayang keluarga penuh tanggung ;1
184;262.0;https://www.instagram.com/p/CZ8roNJvFd7/; greatest legacy   leave  children  happy memories;2
185;263.0;https://www.instagram.com/p/CZ1NENsvNvr/;ayo    daftar  mengumpulkan materi pendaftaran gratis periode penutupan besok tanggal september  subjek  hastag let show  creation ninformasi   silakan hubungi ninfo com nwhatsapp semoga  terpilih  pemenang red heart red heart red heart smiling face  heart eyes;1
186;264.0;https://www.instagram.com/p/CZteB-wLH-V/;suasana sore    desa ambulu kac losari kab cirebon ;1
187;265.0;https://www.instagram.com/p/CZqsCvhPobc/;bismillaah  quiet place   sunset;2
188;266.0;https://www.instagram.com/p/CZqrSatJCqe/;keep shining beautiful one  world needs  light omg seru banget  sih   viewnya bagus btw sih adek cute adek cantik  sok cute banget sih red heart perlihatkan   dedee cute banget sih sih kakak  adem mata lihat hijau lucu  gemeshin deh dedenya     aqilah jalan jalan  beautiful girl  beautiful place smiling face  heart eyes    dek  calon calon model  keren banget  fotonya smiling face  heart eyes   dek keren banget;2
189;273.0;https://www.instagram.com/p/CZSY5oxskfM/;nice blue heart blue heart blue heart green heart camera  flash camera  flash penuh petualangan bikin iri pria tua;2
190;277.0;https://www.instagram.com/p/CY8NdIPPc3K/;newcomer  custard apik gbr  koyok tau eruh  gaya iki face  tears  joy hluuuk hawaii ck ck uuapiiiiik pinky anangyulianto;2
191;279.0;https://www.instagram.com/p/CHHIBtVBTpO/;sudah buka ta;0
192;280.0;https://www.instagram.com/p/CY0zHiepITY/;sobat smelting   tau    nyak    salah  lokasi wisata  gresik jawa  nama tempatnya   ujung pangkah     tanaman     nikmati lho        menara pandang  meter   suasana  kawasan  nohiya lokasi   hasil hasil  program csr pt smelting   bertanggung   aktif   penanaman    nwah tempatnya   keren banget tag     waahh admin   kesini crying face  tes sales marketing officer       tahap psikotes wawancara  untag  keren red heart red heart red heart;1
193;281.0;https://www.instagram.com/p/CY0y9R3J86N/;reminder instagram reels competition peserta  marketing agent marketing  house tema utama video new cluster stage green lake natural living upload tag video  instagram reels wajib follow akun instagram resmi green lake natural living  tag teman   hastag batas  upload video  tanggal september npertanyaan silakan hubungi kontak  via dm folded hands;1
194;282.0;https://www.instagram.com/p/CYyNNZJvi1o/;  love zany face woman  red heart  man achmad red heart huntingjatim kiss mark red heart red heart growing heart growing heart growing heart growing heart growing heart two hearts two hearts two hearts sparkling heart sparkling heart smiling face  horns smiling face  horns smiling face  horns broken heart broken heart blue heart blue heart heart  arrow heart  arrow heart  arrow grinning face  big eyes yellow heart red heart fllow auto follbck red heart;1
195;283.0;https://www.instagram.com/p/CYx5AamF6Y_/;;1
196;284.0;https://www.instagram.com/p/CYtRIFUFeXJ/; craa  menikmati senja nsalam pejuang keluarga nin frame face  tears  joy;2
197;285.0;https://www.instagram.com/p/CYsFWexvcMJ/;hargailah    miliki   nkarna      beruntungnya  dimata orang ;1
198;286.0;https://www.instagram.com/p/CYkn210vCZ3/;allah naku  bersabar    engkau perintahkan kepadaku nmohon   kabar     engkau janjikan padaku camera;1
199;287.0;https://www.instagram.com/p/CYisfBRvFiF/;gowes ;2
200;;;speed pelan crew face  tears  joy nrodok abot brasak ngono  salah speda mstie gowo klx face  tears  joy face  tears  joy face  tears  joy face  tears  joy mene  melok bos gowo suprafit ;2
201;;;  hiring marketing admin pt muara artha purnama full time ncontact us njl  kencana asri ii  nwonorejo  nphone nwhatsapp nemail admin com;1
202;;;leaf fluttering  wind leaf fluttering  wind;1
203;;;dirgahayu    semoga bangsa   pulih bebas  pandemi merdeka;1
204;;;merdeka  bebas mengekspresikan   camera  flash actioncam;1
205;;;siapkan ide karyamu nvideo competition new cluster stage green lake natural living dapatkan hadiah  uang tunai senilai jutaan rupiah pendaftaran gratis loh periode penutupan  tanggal agustus  subjek  hastag npengumuman september  tenggat informasi   silakan hubungi kontak  via dm smiling face  smiling eyes mobile phone wa admin mail info com;1
206;;;siapkan ide karyamu nvideo competition new cluster stage green lake natural living dapatkan hadiah  uang tunai senilai jutaan rupiah pendaftaran gratis loh periode penutupan  tanggal agustus  subjek  hastag npengumuman september  tenggat informasi   silakan hubungi kontak  via dm smiling face  smiling eyes mobile phone wa admin mail info com;1
207;;;siapkan ide karyamu nvideo competition new cluster stage green lake natural living dapatkan hadiah  uang tunai senilai jutaan rupiah pendaftaran gratis loh periode penutupan  tanggal agustus  subjek  hastag npengumuman september  tenggat informasi   silakan hubungi kontak  via dm smiling face  smiling eyes;1
208;;;  alam;1
209;;;ati pakai autan  red heart wuikkk kangen mrene maneh person biking wkwkww  butuh energi  setrong face  tears  joy sudah ayo ndang sepedaan bareng maneh;2
210;;;love  blue   especially  beaming face  smiling eyes nphoto  camera  flash  oppo reno matur suwun  repost folded hands wow fire dm pic idol smiling face  heart eyes;2
211;;;selamat   muharram smiling face  smiling eyes;1
212;;;duo kalosi  face  tears  joy  langsing main mantulan;1
213;;;salah  keunggulan green lake     kota    berdampingan  kawasan asri     ayo kunjungi stage green lake natural living sembari berpelesir smiling face  smiling eyes check mark  certificate splitsing imb ready ncontact us njl  kencana asri ii  nwonorejo  nphone nwhatsapp nemail admin com woke clapping hands;1
214;;; panik   asik   piknik sabar dik monkey love  gesture leaf fluttering  wind yellow heart lfllflfllffllflflflflflflflflfllflflflflflflflflflflflflflflflflflflflflflflflflflflflflfllflflflflflflflflfllflfllflflflflflflfllflflflflflllfl kiss mark kece mantap keren clapping hands clapping hands keren kece bang fire keren pisan fire supet kece brother wih keren smiling face  heart eyes fire keren kang fire  best fire sabar   membaik   piknik  beaming face  smiling eyes   keren banget mantaaappp clapping hands;2
215;;;sampah plastik merusak         muara  wonokromo sampah plastik              area  teronggok sampah plastik  didominasi tas kresek bungkus kemasan sachet popok sampah jaring nelayan botol gelas plastik styrofoam sedotan  tekstil pasir putih   tertutup plastik pohon bakau terlilit plastik  terbawa  tepi   air pasang nsampah  diduga berasal  aliran  wonokromo    dibuangi sampah  permukiman  berjejer  tepi  sampah plastik  membahayakan biota perairan  melepaskan partikel mikroplastik   meracuni sumber pangan laut    sadari  mengkonsumsi plastik  ikan makanan laut  garam   konsumsi pemandangan   indah     kumuh  kotor berantakan nkebiasaan masyarakat  produk  pakai kemasan sachet  dikendalikan  sampah sachet berukuran  mudah tercecer  terbawa arus  angin sampah sachet    didaur ulang dampak kerusakan lingkungan  kerugian akibat pencemaran plastik  mahal  biaya pemulihan lingkungan  tercemar plastik        menanggungnya akibatnya pencemaran plastik  tertangani   bertambah     nkondisi    mengenaskan      wisata kota     pemerintah kota  sapawarga kota   membersihkan sampah  berserakan  mengendalikan aktivitas warganya  buang sampah    menegakkan aturan  berlaku  masyarakat  tertib   menjaga kelestarian perairan  memelihara keragaman hayati ekosistem   icon  kebanggaan kota ;2
216;;;;1
217;;;selamat       mangroves   sea    meaning  like tree   roots   mangroves   roots   sea quote  mad ha ranwasii      laut    bak pohon  akarnya    akarnya laut;1
218;;;stage green lake natural living certificate split imb ready check mark   place value check mark  strategic location check mark  best building material quality check mark  high return  investment ncontact us njl  kencana asri ii  nwonorejo  nphone nwhatsapp nemail admin com;1
219;;;;1
220;;;fire fire fire clapping hands clapping hands clapping hands fire fire;2
221;;;ppkm  nteruskan ppkm nterus  modyarrr cyukz person facepalming dark skin tone  male sign person facepalming dark skin tone  male sign person facepalming dark skin tone  male sign leaf fluttering  wind yellow heart lfllflfllffllflflflflflflflflfllflflflflflflflflflflflflflflflflflflflflflflflflflflflflfllflflflflflflflflfllflfllflflflflflflfllflflflflflllfl kiss mark nice shot  keren halo salam kenal followback smiling face  smiling eyes smiling face  smiling eyes smiling face  smiling eyes clana bagus  relieved face fire fire kece sabar kakak keren clapping hands pelan pelan  modyar face  tears  joy   janji follback joss fire fire kece ;2
